Name,Full Description,Category,Email,Website,Facebook,Instagram,Twitter,YouTube,LinkedIn
Armenian Engineers and Scientists Association (AESA),An organization for anyone interested in Engineering and Science in the Armenian community.,"Engineering, Academic",ASME at UCLA,,,,,,
Association for Computing Machinery - Women,"ACM-W supports, celebrates, and advocates for the full engagement of all who are interested in computer science. Additionally, ACM-W endeavors to increase all aspects of diversity in the technical field by providing a range of technical and social programs and services to UCLA students.","Engineering, Technology",Social Media:,,,,,,
Astronomical Society at UCLA,"The purpose of this organization is to host and create astronomy-related events openly accessible and available to all members of the UCLA community and the surrounding communities. As an extension to this end, the organization publicizes and organizes excursions to select astronomy-related events around the Los Angeles county area. In achieving the purpose of the organization, the primary function of the organization is the maintenance and operation of the telescopes located on the ninth floor of the Mathematical-Sciences Building. The maintenance and operation of the telescopes are jointly performed with and led by the graduate students of the Physics & Astronomy Department. With the telescopes, the organization organizes publicly-accessible a weekly Telescope Show. Overall, the organization is dedicated to science, the principles of scientific thought, and the dissemination of science to the greater community.","Academic, Engineering",Social Media:,,,,,,
Biomedical Engineering Society,"The purpose of UCLA BMES is to provide students interested in Biomedical Engineering with a place to meet and collaborate with other interested individuals. UCLA BMES promotes community and builds solidarity among its members through mentorship, professional development, and technical projects. To serve this end, the group fosters intra-group communication and the exchange of experiences by providing educational and social forums that address issues in Biomedical Engineering.","Engineering, Academic",Website:,,,,,,
Bruin AI,"Bruin AI is the premier everything AI Club and community at UCLA. We are a group of AI enthusiasts striving to build a prestigious AI community on campus to teach AI and tech learning to contribute to a better and safer UCLA Campus and Beyond. At Bruin AI, our mission is to: - Create and grow a community for AI and Tech enthusiasts at UCLA. - Explore, learn, and apply AI and Technology to our professional and personal lives, making UCLA a hub for AI knowledge and innovation. Joining Bruin AI offers a multi-faceted experience that extends beyond typical club participation: Leadership: Take the opportunity to influence and mold the AI culture at UCLA. Members contribute to ongoing initiatives and get a platform to introduce new ideas, strategies, and projects that can redefine how AI is perceived and integrated on campus. Networking: Gain access to a network of industry professionals, alumni, and researchers. Attend exclusive events, workshops, and conferences that provide opportunities for internships, collaborations, and even future employment. Skill Enhancement: Beyond AI, develop critical soft skills like teamwork, public speaking, and project management. Benefit from mentorship opportunities and feedback sessions that focus on your holistic development. Innovation & Creativity: At Bruin AI, we celebrate innovation. Work on cutting-edge projects, experiment with new ideas, and be at the helm of creating solutions that could be the next big thing in AI. Campus Involvement: Engage actively with the broader UCLA community. This involvement not only strengthens our club's ties with various faculties and student groups but also reinforces our commitment to making AI an integral part of UCLA's academic and extracurricular fabric. Exclusive perks for our valued members AI Training Program Elevate your AI skills through our comprehensive training program Exclusive Workshops Expand your knowledge through our exclusive workshops Professional Networking Connect with industry trained AI professionals in the field Mentorship Programs Harness the power of AI mentorship and learn lifelong lessons AI Resources Personalize your AI journey to suit your needs the best AI Projects Explore innovative applications of AI to solve real-world challenges","Technology, Engineering",Website:,,,,,,
Bruin Machine Learning & Analytics,"Bruin Machine Learning & Analytics (BMLA) is a project-based student organization that emphasizes the use of data-driven processes to understand, solve, and share our solutions to real-world problems. We are defined by our two teams, Analytics and Machine Learning, which work together to illustrate the story of the data and derive unique insights. Through this approach, our members further their proficiency in data science, develop collaborative skills, and acquire valuable domain knowledge, successfully preparing them for futures across the industry and academia.","Technology, Engineering",Bruin Racing,,,,,,
Bruin Supermileage,"Bruin Supermileage is a student-run project that designs, builds, and races highly energy-efficient vehicles. We compete in the collegiate Shell Eco-Marathon Americas event each year against teams from throughout the Western Hemisphere. Through this experience, our team members learn real-world engineering and leadership skills while encouraging environmental sustainability. The nature of the project necessitates an interdisciplinary team composition, including mechanical, electrical, materials science, and computer science engineers, among others.","Engineering, Environmental",Website:,,,,,,
CruX @ UCLA,"As a student-led neurotechnology club, CruX strives to raise student awareness and interest in the emerging neurotech industry as well as provide students with opportunities to foster and develop essential skills to advance this complex field. We aim to equip students with the knowledge, skills, equipment, and connections they need to contribute to the growing field of neurotech through workshops, student-run BCI projects, and guest speaker events.","Technology, Engineering",Website:,,,,,,
DataRes at UCLA,"DataRes is the first and largest data science organization at UCLA. Our mission is to cultivate a growing community of aspiring data scientists through project work and gaining experience in R, Python, SQL, Tableau, analytics, machine learning, client work, and more. Our five teams are DataLearn, Data Blog, Research, Consulting, and DataTeach. Please follow our socials (https://linktr.ee/ucladatares) for the most up-to-date information on recruitment and events!","Engineering, Technology",Website:,,,,,,
DevX,"DevX is UCLA's premier software project club, where we help to form and guide student-led software projects in improving the livelihoods of their fellow bruins. We pride ourselves on our usage of real-world applications of development practices, giving our members valuable experiences that directly translate to skills in the industry.","Engineering, Technology",Website:,,,,,,
ECEGAPS at UCLA,"Electrical and Computer Engineering Graduate and PostDoc Society (ECEGAPS) at UCLA is an organization for MS, PhD students and PostDocs at the ECE Department at UCLA. We organize a variety of professional and social events.","Engineering, Social",Engineering a Better World,,,,,,
Engineering Graduate Student Association,"We represent all engineering departments in student government- including voting, throwing events, and managing tuition derived budget.","Student Government, Engineering",Engineering Society at UCLA (ESUC),,,,,,
GenAI @ UCLA,"1\. Leading hands-on projects that empower members to build generative AI products to help automating tasks for UCLA organizations and individuals. 2. Educating students on the building blocks of current generative AI technologies, including embeddings, vector databases, graph databases, and more. 3. Sharing insights on the latest AI agent products and providing training on how to effectively use these cutting-edge tools.","Technology, Engineering",Website:,,,,,,
Girls Who Code @ UCLA,"Girls Who Code College Loop at UCLA is a supportive, empowering community for women and non-binary students interested in technology, coding, and innovation. Our chapter focuses on building technical skills, professional development, mentorship opportunities, and lifelong friendships through workshops, speaker events, hackathons, socials, and collaborations with the larger Girls Who Code network. Whether you're just starting out or an experienced coder, you’ll find a space here to grow, lead, and thrive in tech — all while making lasting connections with other Bruins passionate about closing the gender gap in STEM!","Technology, Engineering",Graduate Student Water Resources Group,,,,,,
IEEE at UCLA,"Our award winning student branch here at UCLA was founded in 1963. We have devoted our energies towards bringing hands-on, practical experiences to engineering students throughout the campus, as well as creating opportunities for the students to interact with industry professionals, develop their professional skills and more.","Engineering, Technology",Website:,,,,,,
International Society for Pharmaceutical Engineering at UCLA,"ISPE is the professional society for students interested in the biotechnology, biomedical, and pharmaceutical fields. Engineering and science majors of all types are encouraged to join. Our goal is to educate members professionally and boost your career through events held throughout the year, such as networking, workshops, info-sessions, and career fairs. UCLA's chapter of ISPE is housed in the UCLA Department of Bioengineering.","Engineering, Academic",Website:,,,,,,
Linux Users Group,"The Linux Users Group at UCLA (LUG@UCLA) is a student run group of GNU/Linux advocates and users. We provide a support network for Linux users by offering help with Linux, hosting Linux related events, and offering several computing services. Most information about what LUG does can be found on the wiki. Non-Linux users are welcome too! No experience is necessary to join, and there is no application or interview process.","Technology, Engineering",Website:,,,,,,
MADE at UCLA,"MADE (Music Art Design Engineering) is a collaborative student organization at UCLA that explores the intersection of creativity and technology. Our mission is to foster innovation through projects that blend art, design, and engineering. With a focus on 3D printed art, fashion technology, music engineering, and stage production, MADE offers members the opportunity to engage in hands-on experiences, participate in exciting events, and collaborate with other creative organizations. We aim to inspire and empower students to express their creativity while pushing the boundaries of what’s possible in art and technology. Join us to make a difference and unleash your creative potential!","Engineering, Arts",Website:,,,,,,
National Society Of Black Engineers (NSBE),"Our Mission is to increase the number of culturally responsible Black scientists and engineers in STEM who excel academically, succeed professionally, and positively impact the community.","Engineering, African American",Website:,,,,,,
Pilipinos In Engineering and Science,"Pilipinos In Engineering and Science (PIES) is an academic and social student organization that is focused on supporting Pilipino students, although students of all backgrounds are welcome. PIES is dedicated to doing what we can to help other STEM students via professional workshops, alumni networking, socials, and engineering and science-related challenges.","Social, Engineering",Website:,,,,,,
Renewable Energy Association at UCLA,"Our mission is to reduce UCLA's environmental impact through student-driven projects that develop clean-energy solutions. Through this, we strive to cultivate an understanding of renewable energy and its importance on our environment, economy, and society. For example, we have projects in wind, biodiesel, and renewable natural gas where students do hands-on technical work to advocate for and implement clean energy on campus. We also host a number of public events including career fairs, company info sessions, and research panels as part of our educational and outreach initiatives","Environmental, Engineering",Website:,,,,,,
Software Engineering at UCLA,"A community for builders and innovators who love turning ideas into real, impactful projects. By working with the latest industry tech stacks, members gain hands-on experience while creating software that solves real-world problems. Beyond just building, the focus is on staying up to date with tech trends, discussing new advancements, and sharing insights. Projects don’t just stop at completion—ongoing support and recognition help them grow, especially when they make a real impact. Whether it's through recurring users, high engagement, or meaningful contributions, great work is always celebrated. Feel free to reach out if you have any interest in software and technology.","Engineering, Technology",Social Media:,,,,,,
SOLES (Society of Latinx Engineers and Scientists),"To address the issue of the low number of Latinx students enrolling in four-year universities, especially in the area of engineering, as well as to provide support for the Latinx community at UCLA. We seek to provide the resources necessary to help Latinx students achieve high academic success and receive internship/full-time job opportunities at an increased rate.","Engineering, Latino/Latina",Website:,,,,,,
Theory @ UCLA,"We're the first theoretical computer science community at UCLA. We're planning to organize reading groups, workshops, socials and foster a community for people that are interested in the field of theoretical computer science.","Academic, Engineering",Website:,,,,,,
Theta Tau - Premier Co-ed Professional Engineering Fraternity,"Theta Tau is the oldest, largest, and foremost Fraternity for Engineers, with over 40,000 brothers initiated over the years nationwide. Since the chapter's beginnings at UCLA in 2013, it is the premier co-ed professional engineering fraternity on campus dedicated to fostering personal and professional development in its members through a variety of activities, such as professional workshops, community service, and social events. Emphasizing service, brotherhood, and professionalism, it provides valuable networking opportunities, mentorship, and a supportive community for engineering students at UCLA.","Engineering, Pre-Professional",Website:,,,,,,
Asian Greek Council (AGC),"The object of the Asian Greek Council of the University of California, Los Angeles shall be to develop and maintain fraternity and sorority life as well as inter-fraternal relations between the three Asian Greek chapters at a high level of accomplishment.","Greek Life - Co-Ed, Asian",,,,,,,
Lavender Alliance,"Lavender Alliance at UCLA is a student organization aspiring to promote the representation of UCLA students, faculties, and alumni from Greater China Area or of Chinese descent who identify as members of the LGBTQ+ community. Our organization recognizes the intersectionality of the group that we are striving to serve, and we hope to uplift the life and voice of our members by providing a platform for people to connect, network, and develop a community.",,,,,,,,
UTeaLA,"UTeaLA is a student club devoted to the study and practice of the Japanese Tea Ceremony (“The Way of Tea” aka. “Chado”). Through classes, workshops, and public presentations we serve the UCLA student body and the broader LA community.","Cultural, Asian",,,,,,,
Andean Student Alliance,"Created so students of different regions, ethnicities, and fields interested in or connected with the Andes might find a sense of community at UCLA.","Cultural, Latino/Latina",Website:,,,,,,
Latin American Student Organization (LASO),"LASO is an organization that seeks to generate a space for Latin American students to feel welcome at UCLA through social and cultural interaction. LASO, as the Spanish word suggests, is a bond that we hope is established among our members despite physical and cultural boundaries between our home countries.","Social, Latino/Latina",Website:,,,,,,
Latinx Graduation,"Latinx Graduation is a student-initiated and student-run graduation ceremony that celebrates and honors the hard work of Latinx graduating students, their families, and their communities. Furthermore, it aims to inspire graduates to continue to pursue higher education and to apply the knowledge gained for the betterment of our communities. The graduation is open to all undergraduate and post-graduate students who value the access to higher education and retention of our communities. Although the graduation celebrates Latinx, participation is not limited by area of study, ethnic background, or national origin. We aim to create an inclusive space that celebrates our intersectional identities while cultivating a sense of unity.","Latino/Latina, Cultural",Social Media:,,,,,,
Latinx Student Psychological Association,Latinx Student Psychological Association is a UCLA club organization committed to supporting Latinx students' journey through higher education and successful career paths. Our mission is to provide a supportive community and resources to help Latinx students thrive and achieve their goals.,"Latino/Latina, Career Planning",Social Media:,,,,,,
All Books and Cheese @ UCLA,"We are a feminist-based print and culture club that facilitates discussions around books, films, and media. Club meetings feature selections of cheese and other charcuterie-related items and members discuss their favorite cheese selections and provide cheese for tastings alongside discussions surrounding our current reading selection.","Media, Arts",Social Media:,,,,,,
Bruin Bites Food Magazine,"Bruin Bites is UCLA’s first food publication that aims to serve as a guide to the undergraduate community through quarterly publications sharing favorite on-campus food spots, dining halls, restaurants around LA, recipes and more. Our organization seeks to give students the opportunity to share and explore more about their love for food, culture, and interest in gastronomy!","Media, Journals",Website:,,,,,,
Bruin Studio Strategies (BSS @UCLA),"Bruin Studio Strategies (BSS) is UCLA’s first premier entertainment consulting group committed to pioneering the intersection of policy analytics, technology, and strategic consulting within the entertainment industry. We are committed to making an impact on clients in the area. We move to empower emerging undergraduate student leaders through immersive learning experiences and training. By bridging academic rigor with real-world application, we equip our members with the skills and insights necessary to thrive in the dynamic landscape of Hollywood and beyond.","Business, Media",Website:,,,,,,
Business in Entertainment Association,"The Business in Entertainment Association at UCLA is dedicated to providing professional development, opportunities, and experience to undergraduate students interested in a career in the business of entertainment. Specifically, our committees focus on digital media, music, sports, film and TV, and fashion.","Business, Media",Website:,,,,,,
Disney Club at UCLA,"The Disney Club at UCLA is a student-run organization created to celebrate the cultural and creative impact of the Walt Disney Company through its media and merchandise offerings and theme park experiences. Through educational entertainment, including bi-weekly open discussions and monthly special events, as well as community service outreach, the Disney Club strives to create a community in which students and faculty can be elevated through the magic of Disney. The purpose of Disney Club at UCLA is to bring Disney Magic to our Bruin peers through educational meetings and special events in order to support charity organizations and foster a sense of fun and community on campus.","Social, Media",Website:,,,,,,
"Enigma: The Science Fiction, Fantasy, and Gaming Club at UCLA","The folks in Enigma run the gamut from undergrads to graduate students and alumni, from South Campus to North Campus. If you're interested in Science Fiction, Fantasy, (through books, art, or film) or if you're interested in Gaming (video games, card games, board games) - even just a tad, you'll find a home with us. Come join us and hang out, and see one of the best kept secrets on campus in action! All Enigma meetings are open to the public and are free of charge. Students, staff, faculty, and local community members are welcome. Our general meetings consist of announcements that cover general news of interest and the night's official activity that we advertise on our Instagram and Discord server. ADDITIONAL ACTIVITIES Our members run events off campus such as movie screenings, field trips, live action RPGs, tabletop RPGs, and parties with plenty of great conversation and gaming! Also check out our website! http://www.enigmaatucla.com our Instagram: https://www.instagram.com/ucla\_enigma and our Discord server: https://discord.gg/znSnY93M23","Social, Media",Website:,,,,,,
Forward Magazine,"Forward is an up-and-coming fashion and arts magazine started and run by UCLA creatives. We empower visionaries, storytellers, risk-takers, and changemakers, providing them with the resources and platform to push forward the narratives of our world and envision a colorful future. We are dedicated to supporting documentarians, opinion formers, and culture creators as they illuminate the stories of our global community and inspire positive change for the future. Forward is guided by our four core values, POSE: Passion, Openness, Sustainability, and Extravagance. With these core values, we choose to foster a safe, collaborative, and inclusive environment for all.","Media, Arts",Website:,,,,,,
Indian Cinema Collective (ICC),"The purpose of this organization is to create a community of individuals who are all interested in the Indian film industry. We hope to use this club to raise awareness about Indian film and culture and connect with students with similar interests. We also serve as a way for international and immigrant students to reconnect with their culture abroad. We hope to focus on different regions and genres, as well as start a newsletter and organise events to connect students, besides screening movies biweekly.","Media, Asian",JoyLife Entertainment,,,,,,
Latine Film & Theatre Association (LFTA),"This organization strives to center Latine voices in creative spaces as well as create an annual theatre and film showcase that unites and empowers the Chicane/x & Latine/x community on campus. Our organization’s objective is to provide a space for students to discuss and address issues that the Latine community faces through the use of art and performance. We seek to be an inclusive organization both in the content we create and in our collaborations with various other organizations on campus. The Latine population has been historically underrepresented and misrepresented in the entertainment industry for far too long, and LFTA is working to change that with our productions. The content of our Night of Cultura Showcase shall vary each year in the attempt to address issues that are important and relevant to the Chicane/x & Latine/x community. Issues of politics, gender, sexuality, nationality, history, controversies, etc. and —most importantly— culture are to be the center of dramatic focus. In this way, The Night of Cultura Showcase offers two nights of entertainment, fun, laughter, reflection, but most importantly, empowerment and a sense of pride in the cultural richness of Latin America. The Latine Film and Theatre Association strives to promote a space where Latine creatives can express themselves truly and freely, learn skills within film and theater production, learn to navigate professional settings in film and theater, have fun while learning, feel supported in their creative endeavors, and form bonds and connections with other Latine creatives.","Cultural, Media",Website:,,,,,,
Nerdfighters @ UCLA,"We are a small social club that focuses on fandom-related topics and coming together to discuss our interests. We do weekly activities relating to fandom trivia, board games, and more nerdy interests!","Social, Media",OutWrite Newsmagazine,,,,,,
Photography Club @ UCLA,"The Photography Club at UCLA is an open community that invites photographers from all skill levels and backgrounds to enjoy the art of photography. The Photo Club is a place for photographers to meet new friends, improve their photography skills, and find a social space among those who share their passion and hobbies. Club events will include a diverse array of outings, workshops, speakers, weekly challenges, and social activities. Members are not required to use a “fancy” camera – or even any camera -- to join the Club and participate in its activities.","Arts, Media",Social Media:,,,,,,
Planet Pose,"Planet Pose aims to cultivate, inspire, motivate, and showcase UCLA's unique personal style of their student's everyday lives. POSE is dedicated to providing a world at UCLA for bold fashion enthusiasts to express themselves, discuss bizarre finds, and create together. You can share creations, have photoshoots, even perhaps a mini runway if you desire…anything can happen on our little planet. We heavily emphasize on inclusivity: if you are part of a marginalized group (POC, LGBTQ+, etc), POSE will be a space dedicated to making you feel included, listened, and seen. POSE emphasizes body neutrality over body positivity because not everyone can be in love with who they are but at least be comfortable in their own skin… or perhaps their own style.","Arts, Media",Social Media:,,,,,,
Printed Matter Society,"Printed Matter Society (P.M.S.) is a student-led organization that aims to provide resources and community for those interested in creating and distributing physical media. The society will meet biweekly, hosting workshops and social events. Meetings and workshops will entail collaborative work among students, sharing archived zines, teaching zine and book making demonstrations, as well as providing basic materials for these workshops. Works produced from this organization may include printed art, design, poetry, and literature, encouraging student self-expression. Our goal is to empower creatives and make the production of printed media more accessible to students of all demographics by creating opportunities for students to distribute their work in physical form to a larger audience.","Arts, Media",Website:,,,,,,
Survivor @ UCLA,"Survivor @ UCLA brings the TV show ""Survivor"" to UCLA. The organization will host quarterly Survivor games at UCLA, giving viewers of the show a chance to meet fellow students interested in social strategy games and allowing them to test their skills in our version of the game. The games will be filmed, edited, and uploaded for the players to watch. The club will also hold watch parties and other social events related to the show.","Social, Media",Website:,,,,,,
AAAA - Furries at UCLA,"Furries at UCLA, or the Anthropomorphic Animal Appreciation Association, aims to bridge the larger furry community as a whole (fans of anthropomorphic animals) to the UCLA campus. Through education on topics related to, and community building centered around, the furry fandom, we aim to destigmatize the pop-culture reputation of furries.","Arts, Cultural",Website:,,,,,,
Black/Latinx AIDS Project (BLAIDS),"The Black/Latinx AIDS Project (BLAIDS) at the University of California, Los Angeles (UCLA) is a community service project created by the organization Latinx/Chicanxs for Community Medicine (LCCM) in 1991 as a response to the increasing HIV/AIDS diagnosis within the Black and Latino community in Los Angeles area. BLAIDS was initiated by a group of students who saw the urge to help educate youths about HIV/AIDS, STDs/STIs, and teen pregnancy as well as advocate and stop the stigma surrounding these concurrent issues.","Health and Wellness, Cultural",Website:,,,,,,
Cicadas Chinese Calligraphy Club at UCLA,"The Cicadas Chinese language conveys beautiful meanings, cultures, and people. Drawn on paper and embodied with ink, Chinese calligraphy becomes a vessel to demonstrate new nuances and artistic perspectives. The Chinese Calligraphy Club at UCLA is committed to continuing this more than 3000-year tradition, fostering communication between Eastern and Western cultures in the UCLA community.","Arts, Cultural",Social Media:,,,,,,
CSSA@UCLA,"CSSA@UCLA(Chinese Students and Scholars Association) is a non-profit organization run by volunteer Chinese students and scholars at UCLA. With over 3,000 members to date across 7 departments, CSSA is a prestigious and vibrant organization in Southern California. Its events welcome all UCLA students, and it is dedicated to enriching the extracurricular lives of the Chinese student body while promoting Chinese culture to the broader community.","Cultural, International Students",Social Media:,,,,,,
Global Culture Fest - Becoming Global Students Association,"Becoming Global Students Association (BGSA) is a global student community that connects members from 50+ universities worldwide, including UCLA, UC Berkeley, Stanford, MIT, Brown, Oxford, and Cambridge. The Global Culture Fest is a branch of BGSA at UCLA. Our mission is to foster a vibrant community that celebrates the cultures that make up our world. Through cultural festivals and workshops, we hope to cultivate awareness and appreciation for the diversity and interconnectedness of global cultures. Our events enable students from all cultures to share their heritage, learn from others, and create lasting bonds across cultural boundaries. Join us to embrace the beauty of our global community, promote inclusivity, and build bridges through cultural celebration!","Cultural, Arts",Social Media:,,,,,,
Le Cercle Francophone,"In Le Cercle Francophone we provide a space for French-speaking students and/or students interested in the francophone world to create a sense of community on campus. We go to local French events in the area, teach students about French culture/current events, host food-making events, and more! The club is run with the help of members from the ELTS French department- Laurence Denié-Higney and Elsa Duval. We are here to create a personal relationship between the students and the faculty to make the big UCLA campus feel a little bit smaller!","Cultural, Social",Social Media:,,,,,,
Lebanese Student Association at UCLA,"The Lebanese Student Association is an inclusive space for students to celebrate Lebanese culture, meet Bruins from the Middle East, and engage in insightful conversations, professional development opportunities, and fun socials. We also conduct community service initiatives and fundraising efforts to support the Lebanese community in Lebanon and around the world.","Cultural, Social",Social Media:,,,,,,
Mac Daddies,We are Mac Daddies. Mac and cheese devotees - achieving divine delight in every savory (bite). We meet bi-weekly at various locations around Westwood to eat or make mac and cheese.,"Social, Cultural",Social Media:,,,,,,
Mixed Berries,"The “Mixed Berries” is a casual social club, committed to making an inclusive space for students of mixed race(s) to bond with other students in a comfortable, welcoming way that strays away from a traditional, formal format. Rather than emphasize the differences that we may share, our aim is to bond over our diverse racial and ethnic backgrounds in a casual setting and to connect students with a strong social backing. From sport sampling to local outings, we aim to foster a community of social inclusion and identity bonding.","Cultural, Social",Website:,,,,,,
Pacific Islanders for H.E.A.L.T.H.,"Pacific Islanders for H.E.A.L.T.H. aims to address the current health disparities faced by the Pacific Islanders communities in the greater Los Angeles area. These health disparities arise from an array of social determinants, which Pacific Islanders for H.E.A.L.T.H. will address through a holistic approach.","Health and Wellness, Cultural",Social Media:,,,,,,
Polish Bruins,"Polish Bruins is a club that creates a welcoming community for Polish students and those interested in Polish culture and language at UCLA. This club is a space to share cultural traditions and experiences, find friendships, and support students interested in and from Poland and Polish culture. This club will celebrate cultural traditions and Polish heritage.","Cultural, International Students",Social Media:,,,,,,
The Peruvian Student Association (PSA) at UCLA,"The Peruvian Student Association (PSA) at UCLA is a comprehensive organization that embraces both academic and professional development, as well as cultural and social connections. Our primary goal is to create an inclusive environment where the Peruvian community can interact, share experiences, and foster meaningful relationships. At the same time, we actively engage with other students who are interested in Peru and its rich culture, continuously partnering with other cultural or business associations to broaden the reach of our organization. The Peruvian Student Association at UCLA is one of many chapters worldwide, part of a network with more than 1,000 members across 30 universities in various countries. While our club is based at UCLA, we aim to connect with this global network and collaborate with other institutions that support the advancement of Peruvian culture. At UCLA, our activities include social gatherings, culinary parties, cultural exhibitions, professional networking events, and academic workshops. We serve as a space for students to celebrate Peru’s heritage while promoting academic excellence and professional growth. Through these experiences, we foster a strong sense of community and pride among students who share a passion for Peru.","Cultural, Social",Social Media:,,,,,,
The Scandinavian Club at UCLA,"The Scandinavian Club at UCLA promotes cultural exploration, linguistic exchange, and social interaction among members of the UCLA community with heritage or interest in the Scandinavian countries.","Cultural, Social",Website:,,,,,,
Black Business Student Association,"The Black Business Student Association is the premier black professional organization and business network at UCLA committed to empowering students through professional development, mentorship, entrepreneurship, and career networking opportunities. Our membership is composed of a diverse group of talented students pursuing careers and interests in business, politics, social causes and the community. BBSA celebrates diversity and welcomes students of all cultural backgrounds, while operating with clear goals that suit the needs and concerns of Black students at UCLA.","Business, African American",,,,,,,
"Fashion, Innovation, Trends, and Style","Fashion, Innovation, Trends, and Style (FITS) is a club created to promote and celebrate Black culture through fashion, to create a vibrant community where members can explore and express their unique styles while learning about the rich history and trends of Black fashion, and to act as a medium for the members' social, cultural, and economic perspectives.","Arts, African American",,,,,,,
Nigerian Students Association,The Nigerian Students Association is a student group at UCLA aimed at increasing the awareness of its members about the Nigerian culture and West Africa at large. We aim to provide a home away from home for our members and inform them of issues and current events the country is facing.,"Cultural, African American",,,,,,,
AI Safety at UCLA,"AI Safety at UCLA researches the impact of increasingly powerful AI systems. We promote the development of fair, secure, and useful AI tools. Join us if you'd like to learn about AI Safety and research how we can use AI to build a better future. http://aisafetyatucla.org/","Engineering, Technology",Website:,,,,,,
American Institute of Aeronautics and Astronautics at UCLA,"AIAA is the world’s largest technical society dedicated to the global aerospace profession. Created in 1963 by the merger of the two great aerospace societies of the day, the American Rocket Society (founded in 1930 as the American Interplanetary Society), and the Institute of the Aerospace Sciences (established in 1933 as the Institute of the Aeronautical Sciences), AIAA carries forth a proud tradition of more than 80 years of aerospace leadership. AIAA currently has more than 240 student branches, including 40+ international student branches, with a total active membership of over 7,500 students worldwide. The UCLA student branch of AIAA will be your base of operations during your college years. Meet fellow students who share your passion and commitment to aerospace. Student branches foster opportunities for growth by allowing members to engage with real world engineering projects, networking with fellow students and faculty interested in aerospace, and providing professional development resources. AIAA at UCLA is home to four unique engineering student projects: Design Build Fly, Uncrewed Aerial Systems, Bruin Spacecraft Group, and Rocket Project.","Engineering, Technology",Website:,,,,,,
Blockchain at UCLA,"Blockchain at UCLA is the university’s student-run blockchain community, composed of UCLA engineering, science and humanities students and faculty.","Engineering, Technology",Website:,,,,,,
Bruin Crypto Investment,"Bruin Crypto Investment is UCLA's premier real-money crypto investment club run entirely by UCLA undergraduate students. We blend in macroeconomic and technical analyses to share applicable skills for generating uncorrelated returns. By investing in various cryptocurrencies and index funds, we help students develop a clear understanding of blockchain, individualized investment principles, and the discipline for smart market development tracking.","Business, Technology",Bruin Formula Racing,,,,,,
Bruin Spacecraft Group,"BruinSpace has been founded with the intent of providing a creative and supportive environment for space mission design and development at UCLA. Bruin Space seeks to expand, support, and promote space-related student projects at UCLA, including, but not limited to, nanosatellites, CubeSats, sounding rocket payloads, and high altitude balloons.","Engineering, Technology",Website:,,,,,,
Bruin Ventures,"We are UCLA’s premier venture capital organization dedicated to introducing UCLA’s brightest students to venture capital, entrepreneurship and startup culture through a rigorous training quarter, inspiring guest speakers, consulting projects with LA’s leading venture capital firms, and collaborations with startups. Our goal within UCLA is to establish a community that inspires startup culture and sparks talent to pursue innovative ventures. Our club’s greatest strength lies in our diversity. As one of the only organizations at UCLA that combines students from business, engineering, and liberal arts, we are uniquely suited to explore startups in a variety of ways. Since the organization has started, sixty analysts have gone through rigorous training to be able to assess startups both qualitatively and quantitatively. This is only the beginning, and we are excited to grow our talent pool through our fall recruitment cycle. Our comprehensive program successfully develops a passion for venture capital in our students, while preparing them to obtain internships and full-time jobs in the field, inspiring to be the movers and shakers of our generation. Every year, Bruin Ventures carefully accepts ~15 analysts from hundreds of applications. Each accepted individual has the qualities necessary to be an integral member in the growth of our club and has a passion to learn and to grow. Becoming a member of BV is an exciting time and is a hands-on learning experience that cannot be matched in the classroom.","Business, Technology",Website:,,,,,,
Cyber,Our mission is to create a community in which both experts and beginners alike can grow in the field of cybersecurity skills and knowledge. We want to make cybersecurity simple and accessible for everyone.,"Engineering, Technology",Website:,,,,,,
IEEE - WIE,"Our organization aims to create a supportive community for female and minority engineering students by promoting mentorship, retention, social justice, and outreach. We are commonly referred to as IEEE WATT on campus.","Engineering, Technology",Website:,,,,,,
Rocket Project at UCLA,"Rocket Project at UCLA is a student engineering team that teaches rocket engineering through hands-on exposure to the complete design-build-test cycle of engineering, giving students an opportunity to apply classroom subjects to a project with real-world challenges and thrilling results. Throughout our endeavors, we strive to promote inclusivity and diversity by structuring internal educational pathways to make even the most complex problems approachable and by carrying out community outreach programs dedicated to inspiring the next generation of rocket engineers from all walks of life. Linked is our interest form; if you're a current or incoming UCLA student who's dedicated and has a passion for engineering, fill out the form so that we can send you important information on joining the team. See you there! https://forms.gle/Nm3cH7vkwm5HJ4SK9","Engineering, Technology",Website:,,,,,,
Tech Innovators - Becoming Global Students Association,"Becoming Global Students Association (BGSA) is a global student community that connects members from 50+ universities worldwide, including UCLA, UC Berkeley, Stanford, MIT, Brown, Oxford, and Cambridge. The Tech Innovators is a branch of BGSA at UCLA, aiming to empower students who are passionate about using technology to solve global issues. We provide a unique platform where forward-thinkers and problem-solvers come together to explore the intersection of technology, innovation, and global impact. Through workshops, distinguished speaker series, and collaborative projects, we hope to cultivate a community not only to exchange essential skills and knowledge but also to create a global network of future tech leaders. We envision a world where technology acts as a bridge between cultures, enhancing global collaboration and understanding.","Technology, Engineering",Social Media:,,,,,,
